OccID,Summary
51382,COURS D'UNE SEANCE D'ACROBATIES L'AVION ETAIT EN CABRE ET EN VIRAGE SERRE LORSQUE LE MOTEUR S'EST ARRETE EN PANNE D'ESSENCE. LE PILOTE A ESSAYE DE REDEMARRER LE MOTEUR EN UTILISANT LE DEMARREUR MAIS SANS SUCCES CAR LE CIRCUIT D'ALIMENTATION ELECTRIQUE AVAIT UNE PANNE INTERMITTENTE. LE PILOTE A ALORS DECIDE D'EFFECTUER UN ATTERRISSAGE FORCE SUR UNE ROUTE. IL S'EST MIS EN VIRAGE VERS LA GAUCHE MAIS N'A PU REDRESSER SUFFISAMMENT TOT. L'AILE GAUCHE A HEURTE LE BORD GAUCHE DE LA ROUTE L'AVION A TRAVERSE UNE ZONE ACCIDENTEE ET S'EST ARRETE FINALEMENT DANS UN FOSSE APRES AVOIR DERAPE SUR 180 DEGRES.
51373,PILOTE N'AVAIT QUE PEU D'HEURES DE VOL ET N'AVAIT PAS VOLE DEPUIS DEUX MOIS. IL EST PARTI FAIRE UN VOL D'ENTRAINEMENT AUX ATTERRISSAGES ET DECOLLAGES. LORS DU PREMIER ATTERRISSAGE L'AVION A REBONDI LE PILOTE A ESSAYE DE CONTRER LE REBOND ET L'APAREIL A REBONDI UNE DEUXIEME FOIS. LORS DU TROISIEME REBOND LA ROULETTE AVANT S'EST EFFACEE.
51372,D'UN EXERCICE DE NAVIGATION EN DOUBLE COMMANDE L'INSTRUCTEUR SUITE A UNE PANNE MOTEUR DUE A UNE PERTE D'HUILE A PRIS LES COMMANDES ET A EFFECTUE UN ATTERRISSAGE FORCE DANS UN CHAMP LABOURE EN N'UTILISANT QUE 10 DEGRES DE VOLETS. DES LE CONTACT AVEC LE SOL LA ROUE AVANT S'EST ENFONCEE ET L'AVION A CAPOTE. D'APRES L'EXAMEN TECHNIQUE DU MOTEUR LES VIS DE LA BIELLE DU CYLINDRE #2 SE SONT ROMPUES PAR SURCHARGE SUITE AU GRIPPAGE DU COUSSINET DE LA TETE DE BIELLE PAR MANQUE DE LUBRIFICATION. EN INSPECTANT LA POMPE A HUILE ON S'EST RENDU COMPTE QUE LE PIGNON D'ENTRAINEMENT EN ACIER FRITTE AVAIT PERDU DEUX DENTS SITUEES COTE A COTE. LA RAISON DE CETTE RUPTURE N'A PU ETRE DETERMINEE.
51353,COURS D'UNE LONGUE JOURNEE PASSEE A ATTENDRE QUE LE TEMPS S'AMELIORE LE PILOTE AVAIT CONSOMME UNE CERTAINE QUANTITE DE BOISSON ALCOOLIQUE. IL A FINALEMENT DECOLLE AVEC SON PASSAGER DANS DES CONDITIONS VFR MARGINALES. QUELQUE 15 MINUTES APRES LE DECOLLAGE L'AVION A PERCUTE LE FLANC D'UNE MONTAGNE A UNE HAUTEUR DE 1200 PIEDS. D'APRES DES TEMOINS LES CONDITIONS METEO DANS LA REGION ETAIENT AU-DESSOUS DES MINIMUMS VFR.
51351,UN VOL LOCAL DE 30 MINUTES LE PILOTE EST REVENU VERS LE LAC ET A ESSAYE D'AMERRIR SUR UN PLAN D'EAU MIROITANTE. ALORS QU'IL S'EFFORCAIT D'ESTIMER SA HAUTEUR LE NEZ DE L'APPAREIL S'EST ABAISSE LES FLOTTEURS SE SONT ENFONCES DANS L'EAU ET L'APPAREIL A CAPOTE.
51350,JAMBE DE TRAIN AVANT N'EST PAS DESCENDUE LORSQU'ELLE A ETE SELECTIONNEE EN POSITION BASSE. L'APPLICATION DE LA PROCEDURE DE SECOURS N'A DONNE AUCUN RESULTAT. LE MECANICIEN DE BORD A ALORS PERFORE LA CLOISON POUR ESSAYER D'OUVRIR LES PORTES DE LA ROUE AVANT EN SE SERVANT D'UNE BARRE A MINE MAIS CETTE METHODE N'A DONNE AUCUN RESULTAT. UN DERNIER ESSAI INFRUCTUEUX A ETE TENTE A L'AIDE DES BOUTEILLES A AIR COMPRIME. LE COMMANDANT DE BORD A ALORS EFFECTUE UN ATTERRISSAGE DE PRECAUTION EN SE POSANT SUR LE TRAIN PRINCIPAL ET EN ABAISSANT DOUCEMENT LE NEZ DE L'APPAREIL SUR LA PISTE. L'ENQUETE TECHNIQUE A PERMIS D'ETABLIR QUE LES SYSTEMES HYDRAULIQUES FONCTIONNAIENT NORMALEMENT. UN EXAMEN AUX RAYONS X EFFECTUE EN LABORATOIRE A DEMONTRE QUE LE VERROUILLAGE DE LA CONTREFICHE EN POSITION TRAIN RENTRE ETAIT ENGAGE ET UN ESSAI A PERMIS DE VERIFIER LE BON FONCTIONNEMENT DE CE MECANISME. LE CLAPET NAVETTE N'A PAS ETE VERIFIE MAIS ETANT DONNE QU'IL COMMANDE LES TROIS CIRCUITS  HYDRAULIQUES IL EST PERMIS DE CONCLURE QUE SON MAUVAIS FONCTIONNEMENT AURAIT ETE LA CAUSE DU BLOCAGE DE LA JAMBE AVANT.
51346,CROISIERE A 800 PI/SOL AU-DESSUS D'UN LAC L'HELICOPTERE A BRUTALEMENT FAIT UN EMBARDEE DE 30 A 40 DEGRES VERS LA GAUCHE SUIVIE D'UNE CHUTE DE REGIME MOTEUR ET ROTOR. LE PILOTE A REUSSI A SE POSER SUR UNE PLAGE VOISINE APRES UNE AUTOROTATION A VITESSE NULLE. APRES L'ATTERRISSAGE ET AVANT QUE LE PILOTE NE REDUISE LE PAS COLLECTIF LE MOTEUR EST REPARTI A PLEINE PUISSANCE CAR LE PILOTE N'AVAIT PAS REDUIT LES GAZ. SOUS L'AUGMENTATION BRUTALE DU REGIME ROTOR LE COLLECTIF A CABRE L'APPAREIL A DECOLLE TOUT EN PARTANT EN LACET INCONTROLE VERS LA GAUCHE AVANT QUE LE PILOTE NE PUISSE REAGIR. CE DERNIER POUR CONTRER LE MOUVEMENT A CHOISI DE COUPER LES GAZ ET A DONC PRIS EN MAIN LA MANETTE DES GAZ SITUEE PRES DE LA COMMANDE DE PAS COLLECTIF. L'HELICOPTERE A CONTINUE SON MOUVEMENT LES PALES DU ROTOR ONT HEURTE LE SOL ET L'APPAREIL S'EST ECRASE COUCHE SUR LE COTE DROIT. UN GROS ROCHER ENTRE LES PATINS AURAIT GENE LA MANOEUVRE DU PILOTE ET INDUIT UN BASCULEMENT DYNAMIQUE. AU COURS DE L'ENQUETE ON A DECOUVERT QUE LA CANALISATION PY (DETECTION PRESSION) S'ETAIT DESSERREE AU REGULATEUR CARBURANT. DES QU'ON DESSERRAIT LEGEREMENT L'ECROU A TULIPE LE REGIME MOTEUR DIMINUAIT. CETTE PANNE AURAIT PU ETRE JUGEE COMME FACTEUR CONTRIBUTIF A L'ACCIDENT MAIS ON A DECOUVERT PAR LA SUITE QUE 5 DES 8 FILTRES A CARBURANT DES INJECTEURS PRINCIPAUX ETAIENT EN GRANDE PARTIE OBSTRUES PAR DES PARTICULES METALLIQUES ET NON-METALLIQUES QUI LIMITAIENT SUBSTANTIELLEMENT L'ARRIVEE DU CARBURANT. CES PARTICULES METALLIQUES PROVENAIENT EN PARTIE D'UN DEBUT DE DETERIORATION DE LA POMPE A CARBURANT ET LES DEPOTS NON-METALLIQUES DES RESERVOIRS ET DES CANALISATIONS. DE PLUS ON A CONSTATE QUE LE FILTRE PRINCIPAL NE FONCTIONNAIT PAS CORRECTEMENT. CES DEFECTUOSITES ONT ETE SEMBLE-T-IL LA CAUSE PRINCIPALE DE LA PANNE MOTEUR. QUANT A LA RAISON DE L'AUGMENTATION BRUTALE DU REGIME MOTEUR APRES LE POSE CELLE-CI N'A PU ETRE DETERMINEE.
51343,UNE HAUTEUR D'ENVIRON 300 PIEDS APRES LE DECOLLAGE LE MOTEUR S'EST ARRETE. LE PILOTE A FAIT UN ATTERRISSAGE D'URGENCE ET A TOUCHE DANS LES 200 DERNIERS PIEDS DE LA PISTE. L'AVION A CONTINUE A ROULER SUR UNE DISTANCE DE 425 PIEDS ET S'EST ARRETE ENTRE DEUX GROS TAS DE BOIS. ON N'A TROUVE AUCUNE DEFECTUOSITE MECANIQUE ET ON CROIT QUE LA PANNE MOTEUR A ETE PROVOQUEE PAR UN MAUVAIS POSITIONNEMENT DU SELECTEUR D'ESSENCE.
51341,LA MONTEE INITIALE LE MOTEUR EST TOMBE EN PANNE. LE PILOTE A TENTE DE LE REDEMARRER EN VAIN. IL A FAIT UN ATTERRISSAGE TRAIN RENTRE A COTE DE LA PISTE EN SERVICE. ON A TROUVE UNE GRANDE QUANTITE D'EAU DANS LE CIRCUIT DU CARBURANT.
51337,PILOTE EN VOL DE CROISIERE A UNE ALTITUDE D'ENVIRON 500 PI/SOL S'EST PENCHE VERS L'AVANT POUR LIRE LES INSTRUMENTS MOTEURS. PENDANT QU'IL ETAIT ABSORBE PAR SES LECTURES L'HELICOPTERE A PERDU DE L'ALTITUDE ET A HEURTE LE SOMMET DES ARBRES. LORS DE L'IMPACT LE PARE-BRISE S'EST ROMPU AINSI QUE LA PARTIE AVANT DU POSTE DE PILOTAGE. AU MOMENT DU CHOC LE PILOTE A RAMENE LE CYCLIQUE VERS L'ARRIERE ET L'APPAREIL S'EST DEGAGE DES ARBRES. IL A PU RETOURNER A SA BASE A VITESSE REDUITE ET ATTERRIR SANS PROBLEME.
51333,LE DECOLLAGE LE PILOTE S'EST RENDU COMPTE QUE L'ATTERRISSEUR PRINCIPAL GAUCHE S'ETAIT ROMPU ET NE TENAIT PLUS QUE PAR LA CONTREFICHE. IL A TOUTEFOIS POURSUIVI SON VOL JUSQU'A DESTINATION. A L'ATTERRISSAGE L'APPAREIL S'EST RENVERSE SUR LE COTE ET L'AILE GAUCHE ET L'HELICE ONT ETE ENDOMMAGES. L'INSPECTION QUI A SUIVI A PERMIS DE CONSTATER QUE L'EMBOUT GAUCHE S'ETAIT SEPARE DU CYLINDRE OLEOPNEUMATIQUE AU JOINT DE BRASURE SOUS L'EFFET D'UNE SURCHARGE EN FLEXION UNIDIRECTIONNELLE. IL N'A PAS ETE POSSIBLE DE DETERMINER SI LA RUPTURE S'EST PRODUITE A DES CHARGES INFERIEURES AUX LIMITES NOMINALES.
51330,MOTEUR EST TOMBE EN PANNE A ENVIRON 200 PIEDS ALORS QUE L'APPAREIL MONTAIT APRES AVOIR DECOLLE D'UN PLAN D'EAU. POUR EVITER LES OBSTACLES LE PILOTE A FAIT UN VIRAGE SERRE A GAUCHE ET A DECIDE D'ATTERRIR DANS LA DIRECTION OU IL SE TROUVAIT EN VENT ARRIERE. AU COURS DU VIRAGE L'AVION A DECROCHE ET A PERCUTE L'EAU PRESQUE A LA VERTICALE. LA CAUSE DE LA PANNE N'A PAS ETE ETABLIE.
51328,CONDITIONS METEOROLOGIQUES SE DETERIORANT LE PILOTE A DECIDE D'AMERRIR SUR LA RIVIERE ET D'ATTENDRE UNE AMELIORATION. IL A EFFECTUE UNE RECONNAISSANCE POUR REPERER LES OBSTACLES EVENTUELS PUIS S'EST PRESENTE EN APPROCHE FINALE. PEU AVANT L'IMPACT IL A APERCU UN CABLE ELECTRIQUE QUI TRAVERSAIT LA RIVIERE MAIS N'A PU L'EVITER. L'AVION A HEURTE LE CABLE S'EST POSE TRES DUR ET S'EST RETOURNE.
51327,L'ELEVE-PILOTE A CIRCULE AU SOL POUR EFFECTUER UN ENTRAINEMENT EN SOLO L'ATIS LUI A SIGNALE QUE LE VENT ETAIT FAIBLE ET VARIABLE. LES PREVISIONS CEPENDANT SIGNALAIENT UNE AUGMENTATION SENSIBLE DU VENT AU COURS DE LEUR PROCHAINE HEURE. LORS DU PREMIER POSE LA FORCE DU VENT AVAIT ATTEINT 15 NOEUDS DU TRAVERS GAUCHE (3 NOEUDS AU-DESSUS DE LA VITESSE VENT DE TRAVERS MAXIMALE AUTORISEE SUR CESSNA 152). PEU APRES LE POSE DES ROUES L'APPAREIL A DERIVE VERS LA GAUCHE DE LA PISTE. L'ELEVE-PILOTE A MIS LA PUISSANCE POUR REDECOLLER MAIS SANS SUCCES. L'AVION A FRANCHI UN FOSSE ET HEURTE LE BANC DE TERRE COTE OPPOSE ENDOMMAGEANT LA ROULETTE AVANT LE BATI MOTEUR L'HELICE ET LE BORD D'ATTAQUE DE L'AILE GAUCHE.
51318,UN VENT FORT ET SOUFFLANT EN RAFALES (CHOSE PEU RECOMMANDEE POUR LES VOLS SUR FLOTTEURS) L'ELEVE-PILOTE A NAVIGUE A FLOT SUR LA RIVIERE POUR VERIFIER LUI-MEME LA SITUATION PLUTOT QUE D'ACCEPTER LA RECOMMANDATION D'UN PILOTE PLUS EXPERIMENTE QUI LUI DISAIT D'ATTENDRE QUE LES CONDITIONS METEO S'AMELIORENT. PEU APRES QUE LE PILOTE AIT QUITTE LE DEBARCADERE LES VAGUES COMBINEES AU VENT EN RAFALES ONT SOULEVE L'AILE DROITE L'AILE GAUCHE A TOUCHE L'EAU ET L'AVION S'EST RETOURNE SUR LE DOS.
51310,COUR DE DESCENTE PEU APRES AVOIR QUITTE L'ALTITUDE DE CROISIERE LE PILOTE A CONSTATE UNE BAISSE PROGRESSIVE DE PUISSANCE BIENTOT SUIVIE PAR L'ARRET DU MOTEUR ET LA PERTE TOTALE DE LA PUISSANCE ELECTRIQUE. IL A DU EFFECTUER UN ATTERRISSAGE FORCE SANS VOLETS DANS UN CHAMP AU COURS DUQUEL L'AVION A CAPOTE AU PASSAGE D'UNE BUTTE DE TERRE. LES CONDITIONS METEOROLOGIQUES AU MOMENT DE L'ACCIDENT ETAIENT FAVORABLES AU GIVRAGE CARBURATEUR.
51303,PILOTE A EFFECTUE UN PASSAGE A TRES BASSE ALTITUDE SUR LA FERME D'UN AMI SUIVI DE VIRAGES SERRES AU RAS DU SOL. AU COURS D'UN VIRAGE A DROITE LE SAUMON D'AILE A HEURTE LE SOL ET L'AVION S'EST ECRASE.
51298,LA COURSE AU DECOLLAGE SUR UNE PISTE ETROITE EN HERBE LE PILOTE A LAISSE L'AVION DERIVER VERS LA GAUCHE. LE TRAIN D'ATTERRISSAGE PRINCIPAL GAUCHE EST ALORS PASSE DANS UNE ZONE DE SOL MOU AUGMENTANT L'EMBARDEE VERS LA GAUCHE. LE PILOTE A ALORS ESSAYE D'ARRACHER SON APPAREIL MAIS NE POUVANT ATTEINDRE UNE VITESSE DE SUSTENTATION SUFFISANTE A DECIDE D'INTERROMPRE LE DECOLLAGE ET DE COUPER LE MOTEUR. IL N'A PU CEPENDANT EMPECHER L'AERONEF DE HEURTER DES ARBRES EN BORDURE DE PISTE.
51290,MOTEUR EST TOMBE EN PANNE ALORS QUE LE PILOTE COMMENCAIT UN VIRAGE A GAUCHE APRES AVOIR DECOLLE D'UN LAC. IL A CONTINUE SON VIRAGE POUR ESSAYER D'AMERRIR SUR UN PLAN D'EAU PROPICE. DES TEMOINS ONT VU L'APPAREIL PLONGE DANS LE LAC APRES AVOIR SEMBLE-T-IL DECROCHE A 150 PIEDS. EN EXAMINANT LE MOTEUR ON S'EST RENDU COMPTE QUE LA PANNE AVAIT ETE PROVOQUEE PAR UN MANQUE DE CARBURANT.
51279,APPROCHE LE PILOTE N'A PAS AMORCE SON ARRONDI A TEMPS POUR EVITER DE SE POSER BRUTALEMENT. L'APPAREIL S'EST POSE RUDEMENT SUR LE SKI GAUCHE PUIS A REBONDI. LE ROTOR PRINCIPAL A COUPE LA POUTRE DE QUEUE ET L'HELICOPTERE A CAPOTE.
51273,PILOTE A DECOLLE AVEC PLEIN VOLET ET A EFFECTUE UN VIRAGE DE 90 DEGRES APRES AVOIR QUITTE LE SOL. UN AUTRE VIRAGE DE 90 DEGRES A ETE EFFECTUE PEU APRES. AU COURS DE LA RENTREE DES VOLETS L'AVION A COMMENCE A S'ENFONCER DANS LES ARBRES SANS QU'IL SOIT POSSIBLE DE LE MAITRISER. LE PILOTE ET LE PASSAGER ONT ETE LEGEREMENT BLESSES ET L'APPAREIL A ETE PRESQUE ENTIEREMENT DETRUIT. APRES L'ACCIDENT LE PILOTE A REMARQUE UNE COUCHE DE GIVRE SUR LES AILES COUCHE QU'IL N'AVAIT PAS ESSUYEE AVANT LE DECOLLAGE.
51271,QU'IL TENTAIT DE DECOLLER SUR SKIS DANS DES CONDITIONS DE VOILE BLANC LE PILOTE S'EST RENDU COMPTE QU'IL AVAIT DEPASSE LES DERNIERS MARQUEURS DE LA PISTE DE 3000 PIEDS BATIE SUR LA GLACE ET QU'IL N'AVAIT PAS ENCORE ATTEINT LA VITESSE DE DECOLLAGE. IL A INTERROMPU LE DECOLLAGE ET AU COURS DU DEMI-TOUR QU'IL EFFECTUAIT POUR REPARTIR EN SENS INVERSE LE TRAIN PRINCIPAL EST PASSE AU TRAVERS DE LA GLACE. UN FORT COURANT SOUS-JACENT RENDAIT LA GLACE MOINS EPAISSE A CET ENDROIT.
51270,COURS D'UNE SERIE DE CIRCUITS L'ELEVE-PILOTE A REMIS LES GAZ APRES UN ATTERRISSAGE ET A COMMENCE A MONTER. A 150 PIEDS ENVIRON AU-DESSUS DU SOL LE MOTEUR A PERDU DU REGIME. L'INSTRUCTEUR A PRIS LES COMMANDES ET TIRE LE RECHAUFFAGE CARBURATEUR MAIS LE MOTEUR A CONTINUE A PERDRE DE LA PUISSANCE. EN ESSAYANT DE FAIRE DEMI-TOUR L'APPAREIL A DECROCHER ET HEURTE LE SOL SUR LA ROUE AVANT PUIS A CAPOTE. EN EXAMINANT LE MOTEUR ON N'A PAS REUSSI A DETERMINER LA CAUSE DE LA PERTE DE PUISSANCE (LP 130/81).
51260,VENT EN APPROCHE SOUFFLAIT A 25 NOEUDS AVEC DES RAFALES ATTEIGNANT 45 NOEUDS. L'ELEVE-PILOTE N'A PAS COMPENSE SUFFISAMMENT L'EFFET DES RAFALES SON APPAREIL A TOUCHE LE SOL DANS LA ZONE D'ATTERRISSAGE TROP COURT ET IL A HEURTE UN BANC DE NEIGE SITUE A 20 PIEDS DU SEUIL DE PISTE. LE TRAIN AVANT S'EST AFFAISSE ET L'AVION S'EST IMMOBILISE SUR LE NEZ 57 PIEDS PLUS LOIN SUR LA PISTE.
50286,LA COURSE A L'ATTERRISSAGE ALORS QUE LA VITESSE DIMINUAIT LE PILOTE A ENTENDU L'AVERTISSEUR DU TRAIN D'ATTERRISSAGE SONNER ET A VU LA LAMPE VERTE DU TRAIN AVANT S'ETEINDRE. AU MEME MOMENT L'APPAREIL A BASCULE SUR LE NEZ. ON A EFFECTUE PLUSIEURS ESSAIS DU TRAIN D'ATTERRISSAGE SANS QUE L'ON PUISSE TROUVER UNE EXPLICATION A CETTE DEFAILLANCE.
50281,CROISIERE LE MOTEUR GAUCHE A COMMENCE A POSER DES PROBLEMES AU PILOTE LES INSTRUMENTS INDIQUAIENT UNE BAISSE DE PRESSION CARBURANT ET UNE DIMINUTION DU NOMBRE DE TOURS. EN METTANT EN MARCHE LA POMPE DE SURPRESSION ELECTRIQUE ET EN REPOSITIONNANT LE SELECTEUR CARBURANT LE PILOTE A PU MAINTENIR LE MOTEUR EN FONCTIONNEMENT PENDANT QUELQUES MINUTES PUIS CELUI-CI S'EST ARRETE. LE MOTEUR A ETE COUPE ET LE PILOTE S'EST DEROUTE VERS UN AEROPORT VOISIN. PENDANT LA DESCENTE LE PILOTE A PU REDEMARRER LE MOTEUR EN PANNE QUI A FONCTIONNE NORMALEMENT PENDANT QUELQUES MINUTES AVANT DE S'ARRETER DEFINITIVEMENT. EN APPROCHE FINALE LE MOTEUR DROIT S'EST AUSSI ARRETE ET LE PILOTE A ETE OBLIGE D'EFFECTUER UN ATTERRISSAGE FORCE 650 PI AVANT LA PISTE. AVANT LE DEPART LE COPILOTE ET LE MECANICIEN AVAIENT INDIQUE QUE LES RESERVOIRS CONTENAIENT 800 GALLONS DE CARBURANT LARGEMENT SUFFISANT POUR LE VOL Y COMPRIS L'ESCALE. LE REGISTRE DE VOL SIGNALE CEPENDANT QU'UN TOTAL DE 4900 LIVRES  SOIT 680 GALLONS AVAIENT ETE MIS DANS LES RESERVOIRS. SUR LA PREMIERE BRANCHE (4 HEURES ET 45 MINUTES) 2750 LIVRES DE CARBURANT ONT ETE CONSOMMEES (COMSOMMATION DE 80 GALLONS/HEURE). AU COURS DE LA DEUXIEME BRANCHE AU BOUT DE 3 HEURES ET 40 MINUTES DE VOL LES DEUX MOTEURS SE SONT ARRETES EN PANNE D'ESSENCE.
50280,PILOTE S'EST POSE SUR LA RIVIERE GELEE AFIN DE LIVRER SIX BARILS DE 5 GALLONS D'HUILE A DES CLIENTS. D'AUTRES AERONEFS S'ETAIENT DEJA POSES SUR CETTE SURFACE DONT L'EPAISSEUR DE GLACE AURAIT ETE DE 14 POUCES. LE PILOTE A ATTERRI ET A ROULE SUR 500 A 1000 PIEDS DANS LA NEIGE D'UNE PROFONDEUR D'UN PIED ET DEMI RALENTISSANT SA COURSE POUR VIRER ET REVENIR VERS LE POINT DE TOUCHE OU IL DEVAIT DECHARGER L'HUILE ET SE PREPARER AU DEPART. AU COURS DU VIRAGE LA GLACE S'EST AFFAISSEE ET L'AERONEF S'EST ENFONCE JUSQU'A CE QUE LES SKIS TOUCHENT LE FOND.
50279,CAUSE DES CONDITIONS METEOROLOGIQUES LE PILOTE A FAIT UN ATTERRISSAGE DE PRECAUTION SUR UNE PISTE ENNEIGEE ET LE TRAIN D'ATTERRISSAGE S'EST ENFONCE DANS DEUX PIEDS DE NEIGE. LE PILOTE AVAIT DEMANDE L'ETAT DE LA PISTE AVANT L'ATTERRISSAGE MAIS ON LUI AVAIT REPONDU QU'IL DEVAIT ETRE SATISFAISANT ETANT DONNE QUE L'ON N'AVAIT PAS D'INFORMATIONS A CE SUJET. LE SUPPLEMENT VFR INDIQUE QU'UN ENTRETIEN LIMITE EST DISPONIBLE MAIS LA PISTE AVAIT ETE FERMEE.
50277,PILOTE DECOLLAIT D'UN TERRAIN INCLINE ET PAR VENT DE TRAVERS. L'HELICOPTERE A DERIVE ET UN PATIN A ACCROCHE UN POTEAU DE METAL CE QUI A FAIT PERDRE LA MAITRISE DE L'APPAREIL AU PILOTE.
50273,L'APPAREIL EST PARTI EN VFR DE NUIT POUR SE RENDRE A 83 MILLES PLUS LOIN A L'EST. UNE HEURE ENVIRON AVANT LE VOL LES CONDITIONS METEOROLOGIQUES ALLAIENT DU VOL A VUE A DE FORTES AVERSES DE NEIGE EN GRAINS ET GRESIL SIGNALEES EN UN POINT SUR LA ROUTE PREVUE. LE PILOTE NE DETENAIT AUCUNE QUALIFICATION AUX INSTRUMENTS ET AVAIT SURTOUT VOLE LE JOUR EN VFR. L'APPAREIL N'EST JAMAIS ARRIVE A DESTINATION ET N'A PAS ENCORE ETE RETROUVE.
50270,LA DIRECTION DE SON MECANICIEN LE PILOTE S'EST MIS EN VOL STATIONNAIRE ET A COMMENCE UN MOUVEMENT DE TRANSLATION ARRIERE VERS UNE AUTRE AIRE D'ATTERRISSAGE. LORS DU POSE LE PATIN DROIT S'EST ENFONCE ET S'EST EMPETRE DANS L'ALGUE. LE PILOTE A AUGMENTE LA PUISSANCE ET MIS DU CYCLIQUE A GAUCHE MAIS L'APPAREIL A BASCULE SUR LA DROITE ET LES PALES DU ROTOR PRINCIPAL ONT HEURTE LE SOL.
50264,COMME LE TERRAIN DE LA ZONE EXIGUE ETAIT ACCIDENTE LE PILOTE A GARDE SUFFISAMMENT DE PUISSANCE POUR QUE L'HELICOPTERE NE S'APPUIE PAS TROP SUR SES SKIS PENDANT QUE DEUX PASSAGERS DEBARQUAIENT AVEC LEURS BAGAGES. LORSQUE LE PILOTE A OUVERT SA PORTE POUR VERIFIER QUE LE COMPARTIMENT A BAGAGES ETAIT FERME SON CARNET DE ROUTE EST TOMBE A L'EXTERIEUR. L'UN DES PASSAGERS QUI ETAIT DEJA DESCENDU L'A RAMASSE POUR LE REMETTRE AU PILOTE. AU MOMENT OU LE PILOTE A LEVE LA MAIN DU COLLECTIF POUR PRENDRE SON CARNET L'HELICOPTERE S'EST RENVERSE SUR LE COTE DROIT EN BLESSANT GRAVEMENT L'UN DES PASSAGERS. L'AUTRE PASSAGER ET LE PILOTE N'ONT SUBI QUE DE LEGERES BLESSURES.
50261,PILOTE EFFECTUAIT UN VOL DE NUIT SANS POSSEDER LA QUALIFICATION VOULUE. IL S'EST PRESENTE AU-DESSUS DE L'AEROPORT PEU APRES 0100 HEURES. NE SACHANT PAS QUE LE TERRAIN ETAIT EQUIPE DU DISPOSITIF ARCAL IL A EFFECTUE PLUSIEURS CIRCUITS POUR S'ORIENTER ET TROUVER LA PISTE LA PLUS LONGUE. IL S'EST FINALEMENT ALIGNE SUR CE QU'IL ESTIMAIT ETRE LA PISTE MALGRE QUE CETTE DERNIERE SE SOIT ETEINTE EN COURS D'APPROCHE FINALE. IL A TOUCHE SUR LA PISTE EN EST SORTI ET A CONTINUE PENDANT 50 PI DANS UN TERRAIN INONDE PARALLELE A CELLE-CI. LA ROULETTE DE NEZ S'EST ENFONCEE DANS LE TERRAIN MOU S'EST ROMPUE ET L'APPAREIL S'EST ARRETE SUR LE NEZ.
50260,ETAIT EN CROISIERE SOUS UNE BASSE COUCHE DE NUAGES DEPUIS 20 MINUTES LORSQUE LE MOTEUR A COMMENCE A PERDRE DE LA PUISSANCE. LE PILOTE A MIS LE RECHAUFFAGE CARBURATEUR ET A TOUT DE SUITE OUVERT LES GAZ MAIS LE MOTEUR S'EST ARRETE. L'AVION SUR FLOTTEURS A TOUCHE A MI-DISTANCE DE LA SURFACE D'UN PETIT LAC; LE FLOTTEUR DROIT A ETE ENDOMMAGE EN HEURTANT UNE SOUCHE SUR LA BERGE. LES CONDITIONS ATMOSPHERIQUES ETAIENT PROPICES A LA FORMATION DU GIVRAGE CARBURATEUR.
50257,MOTEUR S'EST ARRETE PEU APRES LE DECOLLAGE. LE PILOTE A ESSAYE DE REVENIR VERS L'AEROPORT MAIS A ATTERRI COURT SUR LA SURFACE EN HERBE. LE TRAIN AVANT ET L'EXTREMITE DE L'AILE DROITE ONT ETE ENDOMMAGES. L'APPAREIL VENAIT JUSTE D'ETRE AVITAILLE MAIS DANS LE RESERVOIR DROIT SEULEMENT. POUR LE DECOLLAGE LE PILOTE AVAIT MIS EN SERVICE LE RESERVOIR GAUCHE MALHEUREUSEMENT IL ETAIT VIDE.
50246,AVOIR ETE AUTORISE A EFFECTUER UN POSE-DECOLLE LE PILOTE A EXECUTE L'APPROCHE ET L'ATTERRISSAGE A UNE VITESSE DE 70 A 75 NOEUDS. DES TEMOINS ONT VU L'AVION SE POSER REBONDIR LEGEREMENT PUIS SE POSER DE NOUVEAU CETTE FOIS SUR LA ROUE DE NEZ. CETTE MANOEUVRE S'EST SOLDEE PAR UNE CONTRE-FICHE DE ROUE DE NEZ PLIEE ET PAR UNE HELICE TORDUE.
50241,PAR UN PASSAGER DE LA PRESENCE DE PIERRES SUBMERGEES LE PILOTE A INSPECTE LA SURFACE DE L'EAU AVANT D'AMERRIR MAIS N'A PU N'EN DISCERNER AUCUNE. APRES L'AMERRISSAGE LES FLOTTEURS ONT HEURTE UNE PIERRE ET CRAIGNANT L'ENDOMMAGEMENT DES FLOTTEURS LE PILOTE A REMIS DES GAZ POUR ATTEINDRE LE RIVAGE. L'APPAREIL A BEL ET BIEN REUSSI A ATTEINDRE LE RIVAGE MAIS S'EST HEURTE A DES ARBRES ET DES PIERRES AVANT DE S'IMMOBILISER SUR LE NEZ. MEME SI LES FLOTTEURS LAISSAIENT L'EAU S'INFILTRER L'APPAREIL N'A PAS PU RALENTIR AUTANT QUE LE PILOTE L'AURAIT ESPERE.
