OccID,Summary
83097,while the pilot was on short final he executed a low altitude turn. as the rate of turn was not great enough he pushed the rudder pedals to increase the rate. it was at this point that he lost translational speed and the helicopter began a rapid descent. one of the skis was torn off in the impact sequence and the helicopter was heavily damaged. the pilot although having the appropriate licences to carry a passenger had not informed the helicopter company of his intention. he had landed further away in a field to pick up his passenger shortly before the accident.
83093,"After taking off and at a height of about 100 feet above ground, the Piper J3 was hit by downwinds. The aircraft stalled and crashed into the water. The seaplane turned over. The pilot and passenger escaped unharmed. They swam to shore in their life jackets. Later, the pilot retrieved the ELT from the aircraft and activated it. The SAR received the signal. An aircraft and a helicopter were dispatched to the scene. The pilot and passenger were evacuated by helicopter. According to the pilot, the winds were blowing at 15 to 20 knots."
83088,"The pilot of the Bell 206 L1 was transporting equipment and passengers between communications towers. The helicopter landed approximately 4 feet from one of the communications tower guy wires. The passenger unloaded some equipment and then re-boarded the aircraft. During takeoff, the pilot no longer remembered the guy wire. The main rotor contacted the guy wire and the helicopter crashed onto its left side. The pilot suffered minor injuries while the passenger escaped unharmed. The damage to the aircraft was extensive."
82733,"The Cessna 182 suffered a power loss during a VFR flight. The pilot made an emergency landing on a road. On the ground, the right wing struck a tree and the aircraft came to rest in a ditch. The pilot was not injured. The power loss was attributed to a fractured connecting rod. Oil then leaked onto the engine, causing smoke."
82459,"on landing the beech 100 skidded off the runway. the nose wheel broke. the crew and passengers escaped unharmed. the runway was slippery and covered in \slush\"". the winds were blowing from the left at six knots and it was snowing. damage to the flaps and propellers."""
82300,The pilot of the Champion was unable to maintain control of the aircraft when he encountered crosswinds during the taxi after landing. The aircraft left the runway and came to rest in the trench west of Runway 21. The wind was blowing from 300 degrees between 15 and 20 knots.
82299,"The pilot took off from Runway 05 for a training flight. Shortly after takeoff, at approximately 75 feet above ground level, the nose of the Super Pacer 200 suddenly pitched up. The pilot immediately turned left into the wind. He attempted to regain control of the aircraft by pushing back on the stick, trimming for a low nose, and applying full throttle. The aircraft stalled and the pilot recovered from the stall at an altitude insufficient to avoid collision with the ground. The aircraft sustained substantial damage after coming to rest on its belly west of Runway 05. The rear seat had been removed and 20 gallons of fuel and 2 tundra tires were loaded into it. 35 hours before the accident the elevator was adjusted to the setting suggested for a Piper Pacer, which is a smaller aircraft. The elevator travel had then been reduced and did not allow longitudinal control of the aircraft within the permitted center of gravity range."
82206,"The pilot was on a pleasure flight in a Cessna 150. While cruising, the aircraft lost power. Unable to reach its destination, the pilot landed the aircraft in a plowed field. The Cessna overturned. Both occupants were unharmed. The pilot reported that she did not use the carburetor heat. It was determined that the weather conditions were conducive to carburetor icing. In addition, there were no technical anomalies with the aircraft's engine."
82167,"The pilot of the Cessna 152 was performing touch-and-go landings. Following a hard landing, the aircraft bounced. On the third bounce, the aircraft's nose wheel collapsed. The aircraft came to a stop on the runway. Damage was caused to the aircraft's nose gear and propeller."
81809,"while rolling to land at about 10-15 knots the ski-mounted stinson hit a thin layer of ice. both skis stalled in the ice and the aircraft flipped over. damage was limited to the right wing, propeller and tail."
80673,"On takeoff, the AS350D helicopter struck an electrical wire which snapped on impact. The pilot notified the tower and landed the helicopter without further incident. An inspection was carried out and a blade was replaced. The helicopter returned to service."
80514,"The aircraft, an amateur-built Wagaero Sportsman with 2 people on board, had taken off on October 15 with a scheduled return the same day. C-FKUO was reported missing on October 17 and found the next day. The aircraft on floats was under the water surface about 500 feet from shore. No trace of survivors."
80419,"While taxiing after landing, strong winds lifted the right wing of the Cessna 172. The left wing hit the ground."
80370,"The Bell 206 helicopter was transporting barrels of gasoline. After dropping its load on the ground, the aircraft took off again and the hook at the end of the 50-foot cable inadvertently caught the net on which the barrels were being placed. The pilot was unable to maintain control of the helicopter, which landed heavily in unprepared terrain. The pilot escaped unharmed."
80292,"on approach over a surface of shimmering water the pilot of the cyclone mentioned that the seaplane touched the water when he thought he was still fifty feet away. the seaplane bounced and turned toward the shore. the pilot applied full power to climb back up but the seaplane stalled. the right wing first touched the water followed by the nose which nose dove. both occupants were wearing their seat belts but were not using the shoulder straps that were available on the aircraft. they suffered minor cuts but were able to evacuate the aircraft without too much difficulty. they were wearing inflatable flotation belts and remained near the aircraft which remained afloat. they were rescued by boaters. two days after the incident search and rescue picked up a radio beacon signal. while an aircraft was en route to locate the broadcast the pilot reported the event to them. Search and rescue confirmed the source of the signal before closing the search. It was hypothesized that the radio beacon was triggered on impact, but moving the device closer to the shore probably put the antenna in the transmitting position."
80279,"upon landing on a private runway of about 900 feet in calm winds the pilot of the aeronca landed the aircraft too long. he then hesitated between braking to stop or applying power to take off. when applying power to take off he used only part of it and the aircraft crashed into the trees at the end of the runway. the right landing gear, the right wing as well as the propeller and the engine cowling were damaged."
80017,shortly after take-off at an altitude of approximately 400 feet above ground the left wing of the ultralight teratorn tierre ii detached. the aircraft went into a spin and crashed to the ground on its left side. the damage to the aircraft was significant and both occupants suffered fatal injuries.synopsisthe pilot accompanied by one passenger took off from blouin lake quebec for a pleasure flight.shortly after take-off the left wing of the ultralight folded upward and towards the rear fuselage. theaircraft crashed on the west shore of the lake. the two occupants sustained fatal injuries on impact.the ultralight was substantially damaged.the board determined that the left wing of the ultralight failed in flight as a result of a pre-existingstructural weakness which could have been caused when the left wing-tip struck the surface of thewater shortly before take-off.summarythe pilot accompanied by a passenger took off from lac blouin (quebec) for a recreational flight.shortly after take-off the left wing of the ultralight folded upward and aft of the fuselage.the aircraft crashed on the west shore of the lake.the two occupants sustained fatal injuries on impact. The ultralight was heavily damaged. The board determined that the ultralight's left wing failed in flight as a result of a pre-existing structural weakness that may have been caused by a collision of the left wing tip with the water surface shortly before takeoff.
79986,"The Cessna A185F, registration C-FEJF, lined up for landing in a westerly direction on the Rivière des Prairies. The winds were calm and the water surface was shimmering. The pilot had adjusted his descent rate to minimum; he thought he was at a safe height above the water level, but the seaplane suddenly contacted the water surface and capsized. The pilot managed to evacuate the aircraft safely and was rescued by people in a boat. The aircraft sustained significant damage."
79975,"After dropping paratroopers, the C-182 suffered a power loss. The pilot attempted a forced landing in a field. The right wing touched the ground and the aircraft lurched."
79842,"On landing, the pilot of the ultralight tried to slow the rate of descent by increasing the engine speed but was unable to push the throttle. The aircraft touched down hard and bounced. The pilot was unable to increase power and the aircraft returned to the runway in a nose-down position. The nose wheel and propeller as well as the engine cowling were damaged. The throttle has a vernier system similar to a propeller pitch control on other aircraft to more precisely control the engine power by turning the throttle. A button at the end of the throttle disengages the vernier system. This button must be pushed to pull or push the throttle. The pilot stated that the difficulty he had in activating the throttle made it more difficult for him to control the aircraft. The winds were blowing at about 10 to 15 knots at 30 degrees to the right of the runway."
79714,"The Cessna 182 on fire patrol suffered a power loss in flight. The pilot tried to restart the engine but was unsuccessful. The pilot made a forced landing in a swamp. When the nose wheel touched down, the aircraft turned over. The pilot and passenger escaped unharmed and were evacuated fairly quickly by helicopter. The aircraft was cruising at 3,500 feet when the power loss occurred. An examination of the aircraft revealed that the tanks contained fuel and that the gascolator filter was clean. No anomalies were detected with the engine. However, the weather conditions were conducive to carburetor icing as well as the low power rate used in cruise flight. In addition, the pilot did not use carburetor heat."
79601,"The pilot of the aircraft (Piper PA 25-235) was performing aerial spraying. As he was returning to the field and while he had a speed of 80 knots, the propeller and the spars of both wings struck three 1-inch diameter electrical wires. The three wires snapped and the aircraft landed in the field. The pilot stated that at the time of impact he saw a lot of sparks due to electrical arcs. He thought the aircraft would catch fire. The pilot also mentioned that after the impact the engine was not producing much power and that it eventually stopped by itself."
79347,"Following a takeoff from a 2,000-foot private runway, the aircraft struck trees at the end of the runway and crashed. The pilot reported that the aircraft was operating normally prior to the accident. The runway was approximately 2,000 feet long and was gravel. The aircraft used approximately 2/3 of the runway before taking off. The winds were light. There were obstacles at the end of the runway, including power lines and wooded hills. After takeoff, the pilot felt that the aircraft was not achieving the desired rate of climb to clear the hills. He then decided to land in the trees. The aircraft crashed into the trees and nose-dived. The damage to the aircraft was significant but the pilot and passenger escaped unharmed. A large quantity of water was found in the fuselage due to the fact that the aircraft was still parked outside in Mascouche and the water evacuation drains were blocked."
79293,"During the takeoff roll from the grass runway, the Rotax engine of the Phantom ultralight misfired and stopped completely at an altitude of approximately 50 feet agl. The pilot managed to glide over a row of trees at the end of the runway but allowed the aircraft to slow down and stall at an altitude of 50 feet agl. The pilot sustained minor injuries. An examination of the engine revealed that the carburetors were out of fuel. The fuel tank vent was blocked and had interrupted the flow of fuel to the engine. The pilot does not have a pilot's license."
78996,"during approach for landing the bell 206l engine lost nr rpm. the aircraft landed hard on the ground. there was damage to the landing gear. examination of the engine revealed that the \b-nut\"" of the pg line connecting the governor to the accumulator was loose. this line had been removed 4 hours earlier during the 300 hour inspection to facilitate checking of the fcu and governor. the check seal had not been affixed to the \""b-nut\"" after the inspection. when a pc line leaks the effectiveness of the governor in maintaining nr is inhibited and may cause a drop in nr rpm when the pilot increases power. a special inspection required during a hard landing will be performed by the operator."""
78949,during work under high-voltage lines carried out 6 nm northeast of st-augustin the pilot of the 206l alone on board was instructed to go to st-augustin. at the time of takeoff the mesh of a net used to transport tools and materials remained attached to the front of the helicopter's left skid. a worker located 20 to 30 feet from the aircraft signaled to the pilot not to take off but the latter did not see him. at takeoff the aircraft crashed on its right side. the unconscious pilot was transported to the hospital by helicopter. since he was not wearing a safety helmet he suffered a concussion and mentioned having no memory of the events preceding the accident. the aircraft sustained significant damage.
78040,"The ATR 42 aircraft lost the propeller of the right engine. The propeller penetrated the fuselage and a depressurization of the cabin ensued. The captain declared an emergency and descended to 11,000 feet. At the time of the accident, the aircraft was climbing to level 210. Everything was under control in level flight at 11,000 feet and the pilot requested priority for Dorval. The pilot landed at Dorval without further incident at 11:16 a.m. A corrosion pit in the propeller blade bore caused the megacyclic cracks that caused the blade to break."
77007,"The Sherpa 330 aircraft was on approach to a remote airport when it landed approximately 2 kilometres short of the 3,500-foot runway threshold. Four occupants sustained minor injuries. Weather conditions called for freezing rain in the Imiujaq area. Ice was found on the leading edge of the aircraft's wing."
76717,"During the final approach to the TA29C dike, the main rotor struck a tree located on the right rear side. The AS-350D helicopter landed without further damage. The company received a flight permit from Transport Canada to return the aircraft to Quebec. The main rotor blades will be replaced before returning the aircraft to service."
76666,"in level flight at 1500 feet, the pilot of the Beech 35 felt an impact below his aircraft and the propeller began to vibrate. he made a landing in a field. on the ground, he noticed damage to the right wing and the propeller. eyewitnesses observed another aircraft crash into the St. Lawrence River. according to damage observed on the Beech 35, its left wing cut the vertical stabilizer of the Cessna 172 and broke the fuselage forward of the vertical stabilizer, causing it to fall into a nose-down position. the Cessna 172 was found by the Sûreté du Québec diving team in July 2009 with the remains of the occupants. the wreckage was recovered on September 29, 2009. the breakage found on the wreckage confirms the mode of impact contained in the TSB report."
76582,straight flight the ultralight aircraft drifted to the right. with full rudder and left aileron the aircraft continued its right turn. the pilot landed the aircraft in a plowed field where the landing gear was damaged. the aircraft was disassembled for transport to its base. no anomalies were detected with the controls. the pilot had little experience on this type of ultralight and was not familiar with the special flight characteristics of this type of aircraft.
76501,witness observed the plane hit the ground and heard the sound of impact with the trees. it was dark. the event was reported the next morning to local police authorities. searches located the aircraft and the sole occupant of the aircraft was pronounced dead.
75641,The engine of the ultralight Pegazair lost power during takeoff. The aircraft was damaged during the emergency landing in an unprepared field.
75466,"During the deceleration on the ground on runway 23 at Bromont, the pilot of the Mooney raised the wheels instead of raising the flaps. The right wheel and the nose wheel entered the wheel wells. The propeller and the right wing were damaged."
75338,"After about 30 minutes of flight, the aircraft (amphibious) landed at Lake Memewin and immediately flipped over on its back because the landing gear had not been raised when it left North Bay airport. The aircraft was brought back to the beach in front of the pilot's camp where the damage was assessed as significant. However, the pilot had a few scratches from his dog."
74965,"Due to poor weather conditions, the pilot was forced to divert to land at Lake Brigitte. During the landing maneuver, the pilot made a tight turn at low altitude. During the turn, the seaplane stalled and crashed into the waters of the lake. The injured passenger managed to get out of the aircraft while the pilot succumbed to his injuries."
74752,"while the aircraft was at an altitude of 4,300 feet the engine stopped. the pilot performed vital checks and landed the aircraft on a small construction road. the aircraft's wings were damaged during the landing. a check of the fuel tanks determined that there was only 5 gallons remaining in the tanks, of which 3.2 gallons were unusable. the pilot stated that he believed that running out of fuel may have been the cause of the accident."
74745,"During a scooping maneuver, the aircraft hit a shoal. Damage to the hull was noted following landing at Chibougamau airport. After inspection, the aircraft took off for Quebec City where it will be repaired and put back into service."
74651,having taken off from a lake during the initial climb and at a height of about 50 feet above the trees the wind which was crosswind changed to tailwind. the aircraft lost speed then altitude and crashed into the woods. the pilot and passenger suffered minor injuries. the aircraft suffered substantial damage.
74514,"From a 180 degree turn at low altitude and low speed the aircraft went into the ground and struck trees. The pilot continued to the destination, 19 miles away, and landed without further incident. The aircraft had sustained major damage to the main and tail blades."
74318,"The pilot tried to start the engine of his aircraft on the water but without success. The starter did not turn. The pilot prepared the ignition and the gas intake to start the engine manually. After a few attempts, the pilot looked into the cabin. Noticing that a lot of smoke was coming from the instrument panel, he went to get a fire extinguisher. When he returned, the fire was no longer controllable."
74127,the red main rotor blade damper had been replaced on the hughes 300 of the company quebec helicoptere following vibrations induced during the practice of autorotations. during the test flight including two autorotations it was noted that the vibrations had decreased by half. after landing when the pilot slowed the engine to 2200 rpm in ground idle the aircraft began to hop sideways. the pilot shut down the engine but the lateral hopping which continued during the deceleration of the main rotor caused the helicopter to turn 90 degrees from its original position. the initial examination revealed that the anchors of the main transmission had failed and that the main rotor blades struck the tail rotor boom. further information to follow.
73895,"The aircraft was equipped with ""wheel-skis"". While driving on the frozen surface of the lake, a ski sank into the snow and the stabilizer was damaged."""
73827,taking off from the frozen surface of a fjord the twin otter's nose wheel contacted a bump and the aircraft veered to the right. the pilot tried to counter this yaw movement with the rudder but without success. the right main landing gear then contacted a drift of ice. the right wing touched the ground and the aircraft nosedived after making a half turn. the damage to the aircraft was significant. the pilot and co-pilot escaped unharmed. they activated the elt and were spotted five hours later by another airline aircraft.
73759,"20 miles from Baie-Comeau airport, the Mooney pilot informed the tower that he was descending for a landing at that airport. No further communication was made and the controller reported to the Halifax search centre that an aircraft was missing. The search centre contacted a Canadian Armed Forces aircraft that was flying near Sept-Iles with members of the ""Serabec"" team on aerial search training. Although the radio beacon was not functioning, the crew had no difficulty locating the aircraft on the ice of the river 10 miles southwest of Baie-Comeau. The Hercules crew contacted the commanding officer of a Coast Guard vessel who dispatched the helicopter on board to effect the rescue. The pilot was uninjured. The pilot stated that when he changed the fuel selector from the left tank, which he said contained 4 gallons, to the right tank, which contained 8 gallons, the engine coughed and stalled. stopped. the pilot engaged the electric booster pump and re-selected the left tank but in vain. the pilot landed the aircraft on the river ice with the wheels and flaps retracted. on final he placed the propeller in a horizontal position. the aircraft touched down gently on the thick snow and the radio beacon was not triggered."""
73670,"of his third solo flight the student pilot lost control of the aircraft on landing. during the landing roll the aircraft veered to the left and struck a snowdrift. the asphalt runway was partially icy. winds were light. the pilot's lack of experience, the icy conditions on the runway and/or the pilot's distraction due to the presence of the snowplow tractor located outside the runway about mid-runway may have been among the factors contributing to the loss of control of the aircraft. the right wing was damaged when the left wing was lifted by the snowdrift upon impact with it. the pilot reported that he was not injured because he was wearing his safety harness."
73246,During a solo navigation training flight the engine failed. The pilot performed an autorotation and hit the ground hard.
73148,engine stopped on takeoff. pilot landed in the forest. additional info to follow.
73138,The pilot detected a smell of smoke and decided to land in calm wind conditions. The seaplane bounced and crashed into the lake.
73118,a take-off landing on runway 24 the aircraft was observed to fall into a spin towards the ground. the aircraft was destroyed.
73094,The aircraft had just completed its water landing and was taxiing on the surface at low speed with reduced power when a gust of wind lifted the left wing and the aircraft turned onto the right wing and then onto its roof. The two people on board clung to the floats and were immediately recovered by rescuers. Damage to the right wingtip only.
73040,After taking off from the lake and climbing the engine misfired several times. The pilot attempted to return to land by making a 180 degree turn at low altitude. The plane landed on its right wing on flat ground 50 feet before the lake.
72943,"- while taxiing on the water after landing, the aircraft turned upside down in the water following strong gusts of wind. However, the pilot and passengers had reached the shore unharmed. Shortly afterwards, while trying to swim to shelter, one of the passengers drowned."
72940,cruise at 1200 feet the engine misfired and stopped. the pilot was able to glide his aircraft to an alfalfa field. during the ground roll the nose landing gear and the right landing gear broke. investigations determined that another aircraft of the same type had suffered an engine shutdown after a similar flight time but the pilot was able to restart it using the auxiliary fuel pump. it was then determined that the lack of power was due to insufficient ventilation of the fuel tanks. the vent pipe being 1/4 inch in diameter while the outlet is 3/8 inch. the pilot of the accident aircraft stated that the low altitude and his position above the houses did not give him time to carry out the emergency checks and he did not use the auxiliary pump. the examination of the aircraft revealed nothing abnormal and a test of the engine confirmed that it was able to operate normally. however the ventilation of the tanks had not been modified.
72890,"pilot and a passenger took off from a field at pointe du lac, quebec, for a local pleasure flight. the pilot was on his first flight as pilot-in-command with a passenger. while climbing at 34 mph and 30 feet altitude, the aircraft stalled and turned right, crashing in the opposite direction of takeoff. weather conditions were favourable for the intended flight. the pilot stated that there was a loss of aileron response as the stall approached. the stall speed for this aircraft is 30 mph. the pilot also stated that he had attempted to climb too fast on a steep slope. air navigation order series v no. 24 states that no passenger shall be carried on board an ultra-light aeroplane except to provide dual flying lessons."
72722,"During the takeoff run, the aircraft's engine lost power and smoke appeared in the cabin. As there was not enough runway left to stop the aircraft, the pilot continued the takeoff but was unable to free his hand from controlling the flaps to release the load. The aircraft pitched nose-up in a field and came to a stop without any tipping over. The engine will not be dismantled until the winter, but the pilot attributes the loss of power to the failure of one of the engine's cylinders."
72596,"Shortly after takeoff, the plane crashed into the trees. The pilot suffered a fracture of the cervical vertebrae."
72437,some time after takeoff the engine lost power. the pilot made a forced landing on a small lake. the aircraft suffered significant damage from contact with the water. the pilot believes that a cylinder lost power.
72233,a short takeoff in a crosswind from the left with a velocity of about 15 knots the aircraft deviated and the pilot in trying to correct the trajectory caused the right wing to stall at an altitude of about 40 feet. after starting a spin the aircraft crashed into shrubs in the opposite direction. the pilot escaped unharmed but the amateur-built aircraft was completely destroyed and will not be repaired.
72198,was soloing on runway 24 left. The aircraft bounced twice on the fourth touch-and-go and nose-dived. The left wing then struck the runway before the aircraft came to rest between taxiways Foxtrot and Golf. Winds were calm.
72194,"A few minutes after takeoff from Waskaganish, while the pilot had just filed a VFR flight advisory, the aircraft entered the clouds at approximately 1,500 feet and the pilot lost control of the aircraft. The pilot managed to re-establish the attitude of his aircraft at a very low altitude and the floats detached from the fuselage under the influence of the vertical forces of impact with the water during the water landing. The pilot and the passenger remained in the water for seven hours before reaching the shore. They found refuge in a camp before returning on foot to Waskaganish."
72097,witness saw the aircraft in the airport circuit and thick smoke coming out of the engine. In a few seconds the aircraft completed a loop and crashed to the ground in flames in an inverted attitude.
71835,encountered weather conditions unfavorable to visual flight. the pilot turned around. during the turn the aircraft crashed into the side of a mountain.
71660,with two passengers on board was making a pleasure flight from st-zephirin de courval to sorel. before takeoff the pilot inspected the 2800 foot long runway. he noticed that the surface was soft and that only the first 100 feet were hard. during takeoff the pilot realizing that the aircraft could not take off decided to stop the aircraft 200 feet from the end of the runway. the pilot tried to avoid the ditch and obstacles along the runway but the nose wheel bent when it entered the soft ground. the propeller then touched the ground and the aircraft slid on its belly before coming to a stop. the pilot and passengers evacuated the aircraft unharmed.
71564,returning from a recreational flight the aircraft landed in a field specially designed for this purpose. during the landing taxi the tail of the aircraft bounced and the aircraft began a right turn into the wind. the pilot pressed the left rudder pedals to bring the aircraft back into the runway axis. the aircraft then quickly turned left and the tail rose until the aircraft flipped over on its back.
71530,"2500 feet asl (1500 agl) the engine misfired and stopped. the pilot made a forced landing in a field and the aircraft overturned. information on engine shutdown pending. additional 20 minutes of ground testing of the engine confirmed that it was capable of developing full power without being affected by any anomalies. weather data at the date, time and location of the occurrence indicate that the cessna 172 may have been under the influence of a high rate of carburetor icing and that therefore the engine shutdown in cruise flight was a direct result of the carburetor icing."
68902,a missed approach to land on the snowy surface of a field the student pilot went around and the ultralight aircraft hit the electrical wires of a house. the aircraft nosedived and the pilot was taken to montmagny hospital where a fracture of the right cheek was detected. the aircraft was equipped with skis.
68741,"From an authorized training flight, the pilot lost control of the aircraft on his second landing and takeoff and stopped in a snow bank at the edge of the runway. The winds were blowing from the left at about 7 knots and according to the pilot the aircraft was operating normally."
68665,Pilot failed to lower wheels for landing. Minor damage and no injuries.
68608,"accompanied by a student pilot was performing a training flight. after taking off from runway 21, the student pilot initiated a left turn in order to perform touch-and-go landings. during the turn, the aircraft's bank angle increased. the instructor took back control of the aircraft and attempted to exit the turn by moving the stick to the right, then pressing the right rudder pedal fully, and finally reducing power. the ultralight completed three orbits before crashing onto the runway. the aircraft slid onto its left side before hitting a snowbank and overturning. examination of the ultralight revealed that one of the metal hooks of a bungee cord had lodged against an aileron control bell crank, thus hampering its operation. The aircraft owner used the bungee cord to hold the right door closed."
68437,"When the pilot repositioned the aircraft at the terminal, a gust of wind of more than 20 knots caused the DHC3 to spin, its propeller hitting the wingtip of a parked PA31 (C-GDOU). The surface of the area was icy and covered with snow."
68323,"after landing the pilot applied full ailerons into the wind as well as full opposite rudder. when the aircraft started to roll to the left the right side brake was applied. the ""nose wheel-steering"" was immediately used in an attempt to keep the aircraft on the runway but to no avail. the left wheel clipped some runway lights before hitting the snowdrifts outside the runway. the aircraft left the runway at an approximate speed of 40 knots. the winds were blowing from 360 degrees magnetic at 24 knots and runway 09 was covered with ice."""
68075,"After takeoff, the aircraft suffered a total loss of power while at 100 feet agl at mid-runway. The aircraft crashed into a wooded area at the end of the runway. Examination of the fuel system revealed the presence of water in the gasoline. Before takeoff, the sump tank plunger was frozen and this tank was not checked or emptied of water."
67744,from the descent for landing at lourde-de-blanc-sablon the left engine misfired. the pilot had to shut down the engine. he proceeded to land on runway 05 with a ceiling of 300 feet and visibility of one mile in the snow. the landing was hard and the right landing gear collapsed. the aircraft came to a stop 1000 feet from the end of runway 05.
67663,"After takeoff, the aircraft suffered a loss of power. The pilot made an emergency landing in a field and flipped over."
67491,"During takeoff, the aircraft had difficulty gaining altitude. The left wing hit a telephone pole and the aircraft crashed into a house."
67319,From the flare the pilot lost control of the aircraft and attempted a go-around. The aircraft crashed approximately 150 feet south/east of the runway.
67179,took off from Bonaventure at 18:41 and was cleared for an approach to runway 24 at Mont-Joli via Arc 12 at 19:15. The pilot contacted the Mont-Joli FSS and the last radio contact with this station was at 19:23. The aircraft was found at 23:59 by SAR of the armed forces.
66991,From the approach to the lake in glassy water conditions the pilot thought he was about 100 feet above ground level when the aircraft hit the water hard and flipped over. The pilot and passengers were unharmed.
66720,engine misfired on climb after touch-and-go. engine stopped. pilot landed in a field and plane flipped over. engine failure was caused by electric fuel pump failure.
66630,takeoff the aircraft clipped the treetops and crashed. the pilot stated that when he crossed the power lines the aircraft speed was down to 43 mph. and that he was downwind. the pilot also mentioned that he delayed raising the flaps which delayed acceleration.
66625,"Shortly after takeoff the float-equipped aircraft suffered an engine failure at an altitude of 100 ft agl. The aircraft struck trees and landed on its floats in a pool of water. The pilot reported that he took off using the left tank, which was empty; the right tank was full."
66479,The pilot lost control of the ultralight trike when he attempted to perform a stall maneuver. The aircraft rolled twice and entered a flat spin. The pilot managed to deploy the aircraft's parachute.
66460,The aircraft suffered a loss of control on takeoff and the pilot made an emergency landing in a vacant lot one mile north of the airport. The aircraft was being ferried from Malta to New Jersey. Both occupants suffered facial injuries.
66375,"During the takeoff roll, the pilot observed that his speed was no longer increasing while he was at 80 mph at 3/4 of the runway. He aborted the takeoff, shutting down the engines and applying the brakes. The left landing gear broke aft and the aircraft came to a stop on the runway."
66367,"final the gear lights did not illuminate after the gear down selection. a flyby of the tower confirmed that the main gear had not deployed. the nose wheel was down and the main gear doors were open. the pilot kept the airplane in the air for three hours trying every possible method to lower the gear and burning fuel. on landing the airplane slid onto the aft fuselage and both tail booms. the rear propeller was also bent. an initial check revealed that the hydraulic actuator rod actuating the right main gear door had separated from the actuator cylinder. laboratory examination of the cylinder (cessna part number 1580017-1) revealed that the spring ring (part number ms16625-1068) holding the rod end cap had slipped out of its groove. no breakage was noted on these parts. the free diameter of the ring measured .743 inches while the standard is .763 inches. the material used corresponded to the standard and the diameter found to be less than the standard may have been caused by excessive compression of the ring during installation. the edge of one of the faces of the ring was found to be rounded while the other edge was sharp and almost cutting. these characteristics are the product of the economical manufacturing method made by die-forging and are not included in the standards applying to this ring. the manufacturer indicated that the rounded face should be installed on the piston side which allows for better anchoring in the groove of the face with the sharp edge. However, the maintenance manual does not mention this. The results of the study by the Transport Safety Office laboratory were recorded in the report entitled ""Breakage of a landing gear door hydraulic cylinder"" and bear the number LP 136/91. The anomalies observed gave rise to a safety deficiency report issued by the laboratory on 28 August 1992."""
66246,began to vibrate when the tail wheel touched the ground. the pilot applied elevator to relieve the weight on the tail wheel. the vibrations then diminished but reappeared as the aircraft's speed decreased. the vibrations intensified to the point where the right wheel of the main landing gear broke. the tip of the right wing also touched the ground. the pilot stated that the spring on the right side of the tail wheel was broken and that for this reason the tail wheel continued to rotate from left to right and create vibrations.
66236,After taking off from a short lake the pilot initiated a right turn into an easterly facing valley. The aircraft was in an initial climb with two flaps at an altitude of approximately 40 feet above the trees. The aircraft was hit by a downwind and crashed.
66114,The pilot was checking a landing area. During the climb he hit a tree and crashed into the woods.
65901,First Officer was at the controls when during landing on the ice runway the aircraft touched down hard and bounced. The crew applied the throttle and made a second approach. During landing the crew felt the aircraft sink to the left and then brought the aircraft to a stop on the runway. The aircraft's left main landing gear attachment point was torn inside the fuselage. The landing was carried out in whiteout conditions. Information added on 7 October 1991: The aircraft was damaged at the left main landing gear attachment points which were torn all the way to the inside of the aircraft. The two pivot bolts were sheared and their bushings were deformed. The main landing gear compression blocks were cut in two by the force of the impact. The damaged parts were returned to the Transportation Safety Board's Technical Laboratory in Ottawa for analysis. The results showed that the pivot bolts showed no apparent signs of fatigue and that these same bolts failed following an instantaneous dynamic overload.
65725,Pilot of the 152 on wheels made a landing on a snowy runway. The aircraft capsized immediately after the wheels touched down.
65675,"During the takeoff run, the pilot lost control of the aircraft. The aircraft left the runway and came to rest in the runway edge fence."
64846,The pilot had never flown his new plane. He was taxiing fast on the ground. The aircraft took off
64816,"During take-off, the left wheel entered a wet area and the plane lost control and ended up in a ditch."
64811,cruise the engine suffered a loss of power. during autorotation the aircraft touched the ground.
64803,The engine stopped when the pilot landed the plane in a wooded area.
64743,the takeoff the engine stopped. the instructor took control and landed the aircraft at the edge of the runway.
64722,The sling load was released as soon as the pilot felt a loss of control of the aircraft. A forced landing was carried out and the helicopter crashed.
64719,During the transport of a sling the load became uncontrollable and hit the main rotor. The helicopter crashed to the ground and then exploded.
64696,The aircraft suffered a loss of speed and crashed into a field.
64675,the initial climb the engine misfired. the plane landed hard on the lake and sank.
64643,After takeoff the engine stopped. After stopping in the trees the plane exploded.
64639,Finally the nose wheel hit a steel cable. The plane hit the ground in a vertical position.
64634,a take-off landing the engine misfired. the instructor took control and landed. the plane flipped over in a ditch.
62672,"At the end of the landing run the plane veered towards the shore and struck the shore, hitting trees."
62654,"During a short charter flight, the plane stalled on its left wing and crashed into the side of a hill."
62650,was found in a forest on the intended flight route. The search continues for the missing pieces of the anti-torque rotor.
60665,"After takeoff, the pilot quickly realized that he had difficulty controlling his helicopter."
